Run Id	L4C5		Run Id	L5C3		Run Id	L6C3		Run Id			
Device	3975f2-cap		Device	3975f5-cap		Device	3975f8-cap		Device	Ref GaAs		
Curve	Illuminated IV1		Curve	Illuminated IV17		Curve	Illuminated IV17		Curve	Illuminated IV1		
Size [cm2]	0.0483		Size [cm2]	0.0483		Size [cm2]	0.0483		Size [cm2]	4		
Temperature [C]	25		Temperature [C]	25		Temperature [C]	25		Temperature [C]	25		
Material	GaAs		Material	GaAs		Material	GaAs		Material	GaAs		
Date	03/02/2020		Date	03/02/2020		Date	03/02/2020		Date	03/02/2020		
Time	16:17:46		Time	17:40:59		Time	18:02:24		Time	16:11:00		
Temperature Corrected	yes		Temperature Corrected	yes		Temperature Corrected	yes		Temperature Corrected	yes		
Irradiance [W/m2]	998.034634146342		Irradiance [W/m2]	998.034634146342		Irradiance [W/m2]	998.034634146342		Irradiance [W/m2]	998.034634146342		
Irradiance Corrected	yes		Irradiance Corrected	yes		Irradiance Corrected	yes		Irradiance Corrected	yes		
V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	
0.8220463	0.000818269377874162	0.000672655314484757	0.82205336	0.00080524002774434	0.000661950270413728	0.8133121	0.000773660465591886	0.000629227417957515	0.46027984	0.0977104341598249	0.0449741430014147	
0.82949026	0.000807780737874162	0.000670046254282231	0.8294983	0.00079799036774434	0.000661931653460305	0.8206819	0.000765394425591886	0.000628145351444158	0.46408952	0.0974744961598249	0.045236892135055	
0.83693404	0.000795624737874162	0.000665885426192964	0.83694174	0.00078938760774434	0.000660671437959986	0.8280443	0.000755522965591886	0.000625606485177458	0.4678026	0.0972297841598249	0.0454843458274049	
0.844365	0.000781584077874162	0.000659942239914217	0.84437196	0.00077909382774434	0.000657844982356391	0.83541298	0.000743810185591886	0.000621388683699671	0.47158622	0.0970001381598249	0.0457439284942696	
0.85179598	0.000765274957874162	0.000651858132711881	0.85180182	0.00076676484774434	0.000653131692820652	0.84278168	0.000730150945591886	0.000615357840579519	0.4753231	0.0967760241598249	0.0459998798093229	
0.85923992	0.000746268197874162	0.000641223426639939	0.8592444	0.00075233246774434	0.000646437459847505	0.85014236	0.000714182765591886	0.000607157021811613	0.47908196	0.0965736541598249	0.0462666955192511	
0.86667718	0.000724038137874162	0.00062750733154523	0.86667992	0.00073505666774434	0.000637058853996131	0.85751558	0.000695587005591886	0.00059647669454059	0.48282228	0.0963689941598249	0.0465290974815533	
0.87410816	0.000698309377874162	0.000610397925404329	0.87410918	0.00071422598774434	0.000624311492481895	0.86488304	0.000673968065591886	0.00058290354943203	0.4865376	0.0961692941598249	0.0467899775742152	
0.8815517	0.000668275257874162	0.000589119189646906	0.88155192	0.00068974858774434	0.000608049191843312	0.87224388	0.000649026145591886	0.000566109083452512	0.49024506	0.0959667341598249	0.0470472173461874	
0.88898776	0.000633580897874162	0.00056324566317994	0.8889856	0.00066077854774434	0.000587422613733631	0.87961802	0.000619892225591886	0.000545268372088529	0.4939313	0.0957395681598249	0.0472887693626209	
0.89642434	0.000593563717874162	0.000532084964043292	0.89642004	0.00062629190774434	0.000561420616991858	0.88699218	0.000585903745591886	0.000519692040572713	0.49765684	0.0954986701598249	0.0475255664159408	
0.90386082	0.000547596877874162	0.00049495136306478	0.90385512	0.00058555306774434	0.000529255138312429	0.8943454	0.000546322205591886	0.000488600751488958	0.50127874	0.0952695981598249	0.0477566241258634	
0.91129762	0.000494784757874162	0.000450896172263	0.91129006	0.00053810800774434	0.00049037247866382	0.90171928	0.000500051085591886	0.000450905704863134	0.50494358	0.0950582641598249	0.0479990602134477	
0.91873532	0.000434336577874162	0.000399040354860923	0.91872524	0.00048232236774434	0.000443121733063287	0.90909248	0.000446003745591886	0.000405458651169417	0.50854822	0.0948145041598249	0.0482177473206615	
0.9261739	0.000365357457874162	0.000338384541653399	0.92616256	0.00041778432774434	0.000386936202511577	0.9164518	0.000383171725591886	0.00035115841762779	0.5121264	0.0945720801598249	0.0484328589527626	
0.93360562	0.000286914417874162	0.000267864912986346	0.93359276	0.00034356890774434	0.000320753444831224	0.92380576	0.000310099545591886	0.000286471746391167	0.51580548	0.0943313741598249	0.0486566397275681	
0.94104442	0.000198097289874162	0.000186418349253203	0.94102974	0.00025895469374434	0.000243684068126016	0.93118084	0.000225317477591886	0.000209811318050694	0.51976762	0.0940441281598249	0.0488810926686072	
0.94849002	9.73094898741622E-05	9.22970799969339E-05	0.948474	0.00016316166174434	0.000154754593961301	0.93854188	0.000127653969591886	0.000119808596610232	0.5239533	0.0937187341598249	0.049104240034863	
0.95592218	-1.61265901258378E-05	-1.54157651890573E-05	0.955904	5.57970017443403E-05	5.33365771554219E-05	0.945904	1.47893295918864E-05	1.39892860182837E-05	0.52844038	0.0933983001598249	0.0493554332278119	
0.96336266	-0.000143914470125838	-0.000138641826752918	0.9633419	-6.34366582556597E-05	-6.11111908936579E-05	0.95327372	-0.000114730490408114	-0.000109369561388767	0.53328108	0.0930547881598249	0.0496243579290426	
0.97080984	-0.000287352890125838	-0.000278965013286602	0.97078826	-0.00019488811825566	-0.000189195097216086	0.96065028	-0.000262480030408114	-0.000252151514705963	0.5383194	0.0926960141598249	0.0499000627249084	
0.97825792	-0.000448064842125838	-0.00043832298048315	0.97823458	-0.00033835530425566	-0.000330990858949307	0.9680146	-0.000429863502408114	-0.000416114146338189	0.54340812	0.0923393401598249	0.050177947238291	
0.9856922	-0.000626395042125838	-0.00061743270714211	0.98566992	-0.00049339035225566	-0.000486320029036608	0.9753872	-0.000618816654408114	-0.000603585843856498	0.54858018	0.0919662621598249	0.0504508686495639	
0.99182924	-0.000782062542125838	-0.000775672496789138	0.9931187	-0.00065467205225566	-0.000650167057462473	0.98132832	-0.000779969394408114	-0.000765406055465932	0.55371368	0.0915683901598249	0.0507026702870724	
1.000559	-0.00102056628212584	-0.00102113677867755	1.000545	-0.00082588413225566	-0.000826334239107739	0.9901423	-0.00104023097440811	-0.00102997668953169	0.55893272	0.0911424781598249	0.0509425132254115	
1.001467	-0.00104827428212584	-0.00104981210049772	1.008001	-0.00098966003225566	-0.000997578302173737	0.9903421	-0.00104839697440811	-0.00103827166126898	0.56415876	0.0907074121598249	0.0511733811668957	
									0.5694406	0.0902719641598249	0.0514045214343492	
									0.5748162	0.0898296501598249	0.0516355381521999	
									0.58028144	0.0894123221598249	0.0518843110566471	
									0.58577398	0.0890020521598249	0.0521350863218282	
									0.59133274	0.0885898741598249	0.0523860930231845	
									0.59693734	0.0881591941598249	0.0526255148583094	
									0.60254442	0.0877395781598249	0.0528669932333564	
									0.60822438	0.0872806701598249	0.053086231493944	
									0.61390284	0.0868169941598249	0.0532971992749799	
									0.6196913	0.0863483601598249	0.0535093275603101	
									0.6255576	0.0858778181598249	0.0537215218212965	
									0.63150852	0.0853773301598249	0.0539165114107824	
									0.6374936	0.0848608201598249	0.0540982297426393	
									0.64357478	0.0843387781598249	0.0542783105996781	
									0.64966976	0.0838037661598249	0.0544447726481496	
									0.6557856	0.0832655121598249	0.0546043238510381	
									0.66192144	0.0827320261598249	0.054762101889829	
									0.66814086	0.0821825181598249	0.054909498360271	
									0.67436308	0.0816551361598249	0.0550652091185589	
									0.68062602	0.0811346201598249	0.0552223336035934	
									0.6868795	0.0806261201598249	0.0553804291023204	
									0.69309094	0.0801450881598249	0.0555478344890759	
									0.69915738	0.0797094501598249	0.0557294503349838	
									0.70509942	0.0793255001598249	0.0559323641539024	
									0.71065106	0.0791008141598249	0.0562130774295426	
									0.71588194	0.0790235661598249	0.0565715438482138	
									0.72081732	0.0791017661598249	0.0570179230905917	
									0.72557582	0.0793163421598249	0.0575500200020155	
									0.7301604	0.0796379221598249	0.0581484570993866	
									0.73482214	0.0799947881598249	0.0587819414244492	
									0.73960326	0.0804195561598249	0.0594785659035596	
									0.7445775	0.0808286821598249	0.060183218090857	
									0.7496717	0.0812114881598249	0.0608819543883058	
									0.75490462	0.0815805601598249	0.0615855417668398	
									0.76026122	0.0819225481598249	0.0622825364094972	
									0.76569708	0.0822065521598249	0.0629453169456456	
									0.77109436	0.0825231721598249	0.06363315262175	
									0.77646308	0.0829357301598249	0.0643965324819465	
									0.78175614	0.0834203881598249	0.0652144006451264	
									0.78697192	0.0839412841598249	0.066059433562523	
									0.79211678	0.0845398101598249	0.0669654022056118	
									0.79717634	0.0852043301598249	0.0679228760689608	
									0.8021642	0.0859234021598249	0.0689246771548142	
									0.8071034	0.0866842421598249	0.069963146573618	
									0.81198362	0.0875124121598249	0.0710586452204666	
									0.8167932	0.0883274221598249	0.0721452377936743	
									0.82158492	0.0891304161598249	0.0732282058302365	
									0.82634144	0.0899641181598249	0.0743410789485199	
									0.8310819	0.0908147961598249	0.07547453334062	
									0.8357967	0.0916507881598249	0.0766014262963807	
									0.84051566	0.0925180601598249	0.0777628783971549	
									0.84522416	0.0933939161598249	0.0789387943352984	
									0.84992246	0.0942045381598249	0.0800665528159623	
									0.8546327	0.0949644261598249	0.0811597039329218	
									0.85934998	0.0956903621598249	0.0822315108082383	
									0.864067	0.0963680421598249	0.0832684450849134	
									0.86877254	0.0968279021598249	0.0841214225022626	
									0.87348204	0.0970400001598249	0.0847626973012042	
									0.8781837	0.0969961301598249	0.0851804204694366	
									0.88288242	0.0966852321598249	0.085361691747528	
									0.88758336	0.0961656701598249	0.0853550486371091	
									0.89228358	0.0955604701598249	0.0852670384206917	
									0.89698968	0.0948957581598249	0.0851205157451387	
									0.90168904	0.0941671521598249	0.0849094890305264	
									0.90638836	0.0933830421598249	0.0846413024350545	
									0.9110878	0.0924680881598249	0.0842465470117409	
									0.91578768	0.0914508981598249	0.0837496058597023	
									0.92048852	0.0903333841598249	0.0831508430918687	
									0.92518906	0.0890966581598249	0.0824312534120297	
									0.92988932	0.0877243201598249	0.0815739084208819	
									0.93458962	0.0861772681598249	0.0805403803021288	
									0.93930394	0.0844297561598249	0.0793052026141628	
									0.94401136	0.0824608001598249	0.0778439321055645	
									0.94871874	0.0802797481598249	0.0761629015217064	
									0.95343338	0.0778120201598249	0.07418857738561	
									0.95814096	0.0750440761598249	0.0719028031740877	
									0.96284108	0.0719387201598249	0.0692655550125036	
									0.96754166	0.0684698241598249	0.0662474073275051	
									0.97224946	0.0645664341598249	0.0627746807460153	
									0.97695016	0.0602352281598249	0.0588468157883775	
									0.98165106	0.0554315701598249	0.0544144596048565	
									0.98635194	0.0501150281598249	0.0494310552485979	
									0.991052	0.0442230381598249	0.0438273304143708	
									0.99575204	0.0377042941598249	0.0375441278264057	
									1.00045172	0.0305275121598249	0.0305413020476177	
									1.00515184	0.0226766751598249	0.0227935017619803	
									1.009852	0.0141634145598249	0.0143029525200683	
									1.0145522	0.0048610845598249	0.00493182403455639	
									1.019252	-0.0052108614401751	-0.00531118094462135	
									1.023966	-0.0161027754401751	-0.0164886945563743	
									1.0286794	-0.0277997824401751	-0.0285970635206899	
									1.0333858	-0.0403493738401751	-0.0416964699653284	
									1.0380986	-0.0536815498401751	-0.055726741734916	
									1.0428048	-0.0678169098401751	-0.0707197991025018	
									1.0475042	-0.0827785258401751	-0.0867108534873919	
									1.052203	-0.0985679298401751	-0.103713471481622	
									1.0569024	-0.115181317840175	-0.121735411260444	
									1.0616026	-0.132641001840175	-0.140812032420135	
									1.066289	-0.150039277840175	-0.159985231528922	
									1.07101	-0.169240577840175	-0.181258351272606	
